C	1	6597	SMARCA4	na	9.89	 SC-MS:0.19 HS-LC:0.18 SC-CC:0.16 HS-CX:0.13 DM-PI:0.09 SC-GT:0.08 SC-LC:0.08 HS-DC:0.05 CE-GT:0.02 CE-CC:0.02	87/1662	 LRPPRC AKAP9 POLR3C SRCAP CHD2 CHD4 SUPT16H ZNF543 ZNF569 ZNF600 DDX3X DLG2 DNAH5 ATN1 EEF1A1 AHR ARID2 EIF4G1 FANCA COBLL1 MCF2L2 DICER1 DDX58 SIN3A SMC1B ZNF544 UTP20 GLI3 GLUD2 ZNF493 HRAS HSP90AA1 ZNF546 ZNF429 JAK3 KRAS MYO9A NACA RERE OGDH PABPC3 MPP6 RTEL1 PHF1 PKLR BRWD1 POLE POLR2A PPARG PRDM9 ARID1B ZNF471 EP400 FANCM ZNF529 RAD21 RB1 UPF1 ACTB EXOC4 ROS1 IFIH1 SMARCA2 SMARCC1 SMARCC2 SP100 BRCA1 SUPT5H SUPT6H TP53 TYK2 ZNF12 ZNF91 ZNF180 CAD ZNF329 ZNF665 ZNF93 SMC1A ARID1A TRRAP HIST1H3B SLITRK6 EIF4G3 ZNF160 BTAF1 ZNF254	 transcription; regulation of transcription from RNA polymerase II promoter;	 nucleus; nucleoplasm;	 nucleotide binding; DNA binding; transcription factor activity; transcription coactivator activity; helicase activity; protein binding; ATP binding; hydrolase activity;
C	546	4645	MYO5B	KIAA1119	3.79	 HS-DC:0.83 HS-CX:0.17	23/1662	 NCKAP1 MYO3B CTNND2 MYO16 MYO18A MLLT4 MYO1B MYH1 MYH2 MYH3 MYH4 MYH6 MYH7 MYH8 MYH9 MYH11 MYO1A MYO9A MYO9B MYO3A TPTE MYO18B MYH13	na	 myosin complex;	 nucleotide binding; motor activity; actin binding; calmodulin binding; ATP binding;
C	547	6098	ROS1	MCF3 ROS	3.79	 DM-PI:0.57 HS-GN:0.26 CE-CX:0.17	41/1662	 SMC4 SMC2 MED12L WDR36 TAF1L DLG1 DLG2 ERBB2 ERBB3 ERBB4 FGFR3 DICER1 MAGI3 SMC1B HRAS HSPA5 INSR INSRR KRAS LAMA5 PAK3 MPP6 PLCG1 ANKHD1 NAT10 MCCC1 ARID1B SMARCA2 SMARCA4 SMARCC1 SMARCC2 XDH SMC6 CHD9 SMC1A ARID1A CHD6 PPFIA1 ZBTB22 MAGI2 MED12	 protein amino acid phosphorylation; signal transduction; transmembrane receptor protein tyrosine kinase signaling pathway;	 membrane fraction; sodium:potassium-exchanging ATPase complex; membrane; integral to membrane;	 nucleotide binding; transmembrane receptor protein tyrosine kinase activity; receptor activity; ATP binding; transferase activity;
C	548	4486	MST1R	CDw136 PTK8 RON	3.79	 HS-DC:0.52 HS-GN:0.33 HS-LC:0.09 HS-CX:0.06	16/1662	 LRGUK DLG1 DLG2 SEMA3D DICER1 MAGI3 MPP6 PKHD1 PLCG1 SEMA5B PTPRC SEMA4A SEMA6D PKHD1L1 SEMA3E MAGI2	 protein amino acid phosphorylation; cell motility; defense response; signal transduction; multicellular organismal development; fertilization (sensu Metazoa); positive regulation of cell proliferation;	 stress fiber; plasma membrane; integral to plasma membrane;	 nucleotide binding; protein-tyrosine kinase activity; receptor activity; macrophage colony stimulating factor receptor activity; ATP binding; transferase activity;
C	549	9632	SEC24C	KIAA0079	3.79	 HS-DC:0.82 CE-CX:0.18	7/1662	 SEC24A CLTC EIF4A2 RIMS1 LCT POLR2A SVIL	 intracellular protein transport; ER to Golgi vesicle-mediated transport;	 endoplasmic reticulum; COPII vesicle coat;	 protein binding; zinc ion binding;
C	550	4077	NBR1	na	3.78	 HS-CX:0.52 HS-CC:0.33 HS-LC:0.15	8/1662	 XPOT CLTC ETV6 NASP BRCA1 TTN PNPT1 KALRN	na	na	 zinc ion binding; metal ion binding;
C	551	79717	PPCS	na	3.77	 HS-GN:1.00	8/1662	 LRGUK DLG1 DLG2 FGFR3 MAGI3 MOCS3 MPP6 MAGI2	na	na	 phosphopantothenate--cysteine ligase activity; ligase activity;
C	552	146057	TTBK2	KIAA0847 TTBK	3.77	 HS-GN:0.54 CE-LC:0.20 HS-DC:0.14 HS-CX:0.12	14/1662	 TLK2 DLG1 DLG2 MKI67 NKTR MYO3A RANBP2 BCL9 CACNA1A ACTN4 ACTN2 KALRN PPIG MED12	 protein amino acid phosphorylation;	 intermediate filament;	 nucleotide binding; protein kinase activity; protein serine/threonine kinase activity; structural molecule activity; ATP binding; transferase activity;
C	553	5493	PPL	KIAA0568 MGC134872	3.77	 HS-LC:0.89 HS-GN:0.11	4/1662	 EVPL DICER1 SKIL USP7	 keratinization;	 cytoskeleton;	 structural constituent of cytoskeleton; protein binding;
C	554	9332	CD163	M130 MM130	3.76	 HS-CX:0.79 HS-DC:0.12 HS-LC:0.10	18/1662	 LILRB3 COL1A2 COL3A1 CSF1R DPYD A2M ITGAM LRP1 MTR MYH9 MYO7A PLTP DOCK8 CASP5 EMILIN2 ABCC3 FCGBP MRC2	 acute-phase response; inflammatory response; antimicrobial humoral response (sensu Vertebrata);	 extracellular region; integral to plasma membrane; membrane;	 scavenger receptor activity; protein binding;
C	555	5787	PTPRB	na	3.76	 HS-LC:0.60 CE-GT:0.28 DM-PI:0.08 HS-CX:0.04	10/1662	 CNTN1 ERBB2 ERBB3 ERBB4 PLCB1 MAGI3 TNC MET NRCAM SLIT2	 protein amino acid dephosphorylation; phosphate metabolic process;	 membrane fraction; integral to plasma membrane; membrane;	 protein tyrosine phosphatase activity; transmembrane receptor protein tyrosine phosphatase activity; hydrolase activity;
C	556	779	CACNA1S	CACNL1A3 CCHL1A3 Cav1.1 HOKPP MHS5 hypoPP	3.76	 CE-CC:0.43 CE-GT:0.36 HS-LC:0.19 HS-CX:0.03	14/1662	 DMD GPR116 HRAS KRAS PRKCD RYR1 RYR2 RYR3 UTRN CACNA1A CACNA1B KCNH6 KCNH7 RIMS2	 ion transport; calcium ion transport; muscle contraction;	 membrane fraction; voltage-gated calcium channel complex; membrane; integral to membrane;	 voltage-gated calcium channel activity; calcium ion binding; dihydropyridine-sensitive calcium channel activity;
C	557	64434	NOM1	C7orf3 SGD1	3.76	 HS-DC:1.00	4/1662	 PAIP1 EIF4G1 UPF2 EIF4G3	na	na	 RNA binding;
C	558	6196	RPS6KA2	na	3.76	 HS-GN:0.73 HS-CC:0.18 HS-LC:0.10	11/1662	 SMC2 LRGUK DLG1 DLG2 EGF DICER1 MAGI3 SHANK1 MPP6 PTK2 MAGI2	 protein amino acid phosphorylation; protein kinase cascade;	 nucleus;	 nucleotide binding; magnesium ion binding; protein serine/threonine kinase activity; ATP binding; transferase activity;
C	559	25909	AHCTF1	DKFZp434N093 ELYS MST108 MSTP108 TMBS62	3.75	 HS-CX:0.74 CE-CX:0.26	28/1662	 SMC4 STAG2 DBF4 ZNF800 PSME4 SF3B1 NIPBL JARID2 MAP1B NKTR USP47 RIF1 VPS13D CCAR1 TTC17 NUP107 RLF RBM15 RSRC2 SVIL ZCCHC6 USP9X USP48 TRIM24 GCC2 BCLAF1 MATR3 NUP153	 transcription; multicellular organismal development;	 nucleus;	 DNA binding;
C	560	55777	MBD5	FLJ11113 FLJ30517 KIAA1461	3.75	 HS-DC:1.00	10/1662	 PSIP1 BAZ2A DNMT3A ZMYND8 BAZ2B MBD1 WHSC1L1 NSD1 WHSC1 SETDB1	na	 nucleus;	 DNA binding;
C	561	8411	EEA1	ZFYVE2	3.74	 SC-MS:0.44 SC-CC:0.21 HS-CX:0.14 HS-LC:0.11 SC-CX:0.06 HS-DC:0.03	22/1662	 FRY IPO7 CENPF SORCS1 DDX3X DYNC1H1 CNOT1 POLA2 UTP20 HIP1 IGF2R PAK3 ANKFY1 ABCB1 POLA1 ATR SETD5 TPR ITCH HIP1R USP34 ZFYVE16	 vesicle fusion; synaptic vesicle to endosome fusion; early endosome to late endosome transport;	 intracellular; membrane fraction; cytoplasm; early endosome; cytosol; extrinsic to plasma membrane;	 nucleic acid binding; calmodulin binding; phosphatidylinositol binding; zinc ion binding; GTP-dependent protein binding; protein homodimerization activity; metal ion binding;
C	562	57554	LRRC7	DKFZp686I1147 KIAA1365 MGC144918	3.74	 HS-LC:1.00	4/1662	 CDH2 CTNND2 ACTN4 ACTN2	na	na	 protein binding;
C	563	1373	CPS1	na	3.73	 HS-GN:0.45 HS-CX:0.34 HS-DC:0.21	17/1662	 GPC6 AKAP9 YME1L1 CIT COL5A1 DPYS F5 FGA DNAJC13 DNAJC16 HSPA5 MTIF2 PAH PSMC6 KIAA1199 USP28 PXDN	 urea cycle; arginine biosynthetic process; glutamine metabolic process; nitrogen compound metabolic process; pyrimidine base biosynthetic process;	 cytoplasm; mitochondrion;	 nucleotide binding; carbamoyl-phosphate synthase (ammonia) activity; protein binding; ATP binding; ligase activity;
C	564	4026	LPP	na	3.72	 CE-CX:1.00	8/1662	 DPYD EIF4A2 HDLBP HSPA5 HSPG2 MYH6 PABPC3 TTF2	 cell adhesion;	 nucleus;	 protein binding; zinc ion binding; metal ion binding;
C	565	4640	MYO1A	BBMI DFNA48 MIHC MYHL	3.71	 HS-CC:0.73 HS-DC:0.27	3/1662	 MYO1B MYO5B MYO7B	 sensory perception of sound; vesicle localization;	 cytoplasm; microvillus; brush border; basolateral plasma membrane; lateral plasma membrane; myosin complex; cortical actin cytoskeleton; filamentous actin;	 nucleotide binding; motor activity; actin binding; calmodulin binding; ATP binding;
C	566	4301	MLLT4	na	3.70	 DM-PI:0.36 HS-LC:0.35 HS-DC:0.26 HS-CX:0.03	15/1662	 CHEK2 JAG1 EPHB3 EPHB6 CNTNAP2 GLI2 HRAS KRAS MYO5B NOTCH1 NOTCH2 CHFR EHMT1 USP9X CEP170	 cell adhesion; signal transduction; cell-cell signaling;	 intercellular junction; myosin complex;	 motor activity; protein binding; protein C-terminus binding;
C	567	10733	PLK4	SAK STK18	3.70	 HS-GN:0.36 HS-CX:0.34 DM-PI:0.24 HS-LC:0.06	28/1662	 TROAP SMC4 HUWE1 FRY SMC2 TXNIP CENPF POLQ CIT LRGUK CSE1L DLG1 DLG2 FOXM1 SF3B3 SIN3A MAGI3 IRF2BP1 SMC1B ITPR2 MKI67 MPP6 RFC4 BUB1 TEC TOP2A HPS3 MAGI2	 regulation of progression through cell cycle; protein amino acid phosphorylation;	na	 nucleotide binding; protein serine/threonine kinase activity; protein-tyrosine kinase activity; protein binding; ATP binding; transferase activity;
C	568	9820	CUL7	KIAA0076 dJ20C7.5	3.70	 HS-DC:0.52 HS-LC:0.28 HS-CX:0.20	7/1662	 SEC31A ANAPC2 PLXNB3 POLR2A UBE3A CUL4B CUL2	 vasculogenesis; proteolysis; ubiquitin cycle; cell cycle; regulation of mitotic metaphase/anaphase transition; regulation of endothelial cell differentiation;	 anaphase-promoting complex;	 protein binding;
C	569	29899	GPSM2	LGN Pins	3.69	 DM-PI:0.51 HS-LC:0.32 HS-DC:0.17	9/1662	 PARD3B GLI2 GLI3 HRAS NUMA1 PRKCI PARD3 RGS12 RBM15	 signal transduction; G-protein coupled receptor protein signaling pathway;	na	 GTPase activator activity; binding; identical protein binding;
C	570	9378	NRXN1	DKFZp313P2036 FLJ35941 Hs.22998 KIAA0578	3.69	 HS-LC:0.82 HS-DC:0.13 HS-CX:0.05	8/1662	 NLGN1 MYO16 PDZD2 MACF1 SYTL2 PROS1 BSN SYTL3	 cell adhesion; axon guidance;	 integral to plasma membrane; membrane; integral to membrane;	 receptor activity; calcium ion binding; protein binding;
C	571	57096	RPGRIP1	CORD9 DKFZp686P0897 LCA6 RGI1 RGRIP RPGRIP RPGRIP1d	3.69	 HS-CC:0.56 HS-LC:0.44	1/1662	 RPGR	 visual perception; response to stimulus;	na	na
C	572	3280	HES1	na	3.68	 HS-CC:0.55 CE-CC:0.45	3/1662	 NOTCH1 SCNN1A UNC5C	 negative regulation of transcription from RNA polymerase II promoter; regulation of transcription, DNA-dependent; cell adhesion; nervous system development; positive regulation of cell proliferation; auditory receptor cell differentiation; auditory receptor cell fate determination; negative regulation of auditory receptor cell differentiation; negative regulation of neuron differentiation; cell maturation;	 nucleus; cytoplasm;	 DNA binding; transcriptional repressor activity;
C	573	4842	NOS1	IHPS1 NOS	3.67	 HS-LC:0.61 HS-CX:0.22 HS-DC:0.17	6/1662	 TTC18 DLG2 HSP90AA1 ATP2B4 CSMD1 NOX5	 electron transport; nitric oxide biosynthetic process; striated muscle contraction; synaptic transmission;	 membrane fraction; synapse;	 nitric-oxide synthase activity; iron ion binding; calmodulin binding; electron carrier activity; FMN binding; oxidoreductase activity; heme binding; metal ion binding; FAD binding; NADP binding;
C	574	10220	GDF11	na	3.67	 CE-GT:0.52 CE-CC:0.48	11/1662	 ZMYND8 ALK HSP90AA1 INSR INSRR PIK3CA RARG TGFBR2 CACNA1A CACNA1B CADPS	 skeletal development; ureteric bud development; nervous system development; mesoderm development; negative regulation of cell proliferation; organ morphogenesis; pancreas development; growth; negative regulation of cell differentiation; cell maturation;	 extracellular space;	 cytokine activity; growth factor activity;
C	575	56922	MCCC1	na	3.67	 CE-CX:0.57 HS-DC:0.43	10/1662	 AKAP9 CIT DNAH9 DPYD EIF4A2 FGA HSPA5 LAMA5 USP28 ROS1	 leucine catabolic process; biotin metabolic process; metabolic process;	 mitochondrion; mitochondrial inner membrane; mitochondrial matrix;	 nucleotide binding; methylcrotonoyl-CoA carboxylase activity; ATP binding; biotin binding; ligase activity;
C	576	64218	SEMA4A	na	3.67	 HS-DC:0.65 HS-CX:0.35	15/1662	 HUWE1 CENPF POLQ CHD4 CSE1L ASPM MYO18A MET MST1R ATM PCDH1 MYO15A KIF15 BUB1 TOP2A	 DNA metabolic process; multicellular organismal development; nervous system development; visual perception; cell differentiation; response to stimulus;	 membrane; integral to membrane;	 DNA binding; receptor activity; ATP binding; DNA-dependent ATPase activity;
C	577	5916	RARG	NR1B3 RARC	3.67	 CE-GT:0.45 CE-CC:0.35 HS-CX:0.14 HS-LC:0.06	20/1662	 GDF11 CSF1R DCC A2M SPEN FN1 ALK INSR INSRR MYLK NEO1 NF2 PDGFRA PIK3CA RXRA TGFBR2 CACNA1A CACNA1B CADPS UNC5C	 transcription; regulation of transcription, DNA-dependent; multicellular organismal development; positive regulation of apoptosis; positive regulation of transcription from RNA polymerase II promoter; embryonic eye morphogenesis;	 nucleus; transcription factor complex;	 transcription factor activity; steroid hormone receptor activity; retinoic acid receptor activity; protein binding; zinc ion binding; sequence-specific DNA binding; metal ion binding;
C	578	10605	PAIP1	MGC12360	3.66	 HS-DC:0.68 DM-PI:0.25 HS-CX:0.07	7/1662	 STAG2 ATXN2L UPF2 NOM1 ULK1 ULK2 HELZ	 translational initiation; regulation of translation; mRNA stabilization;	 cytoplasm;	 RNA binding; protein binding; translation activator activity;
C	579	1272	CNTN1	F3 GP135	3.66	 HS-LC:0.74 HS-DC:0.19 HS-GN:0.06	8/1662	 TNC NOTCH1 NOTCH2 PTPRB PAPPA2 ROBO2 TNR TRPM2	 cell adhesion; Notch signaling pathway;	 membrane fraction; membrane;	 protein binding; GPI anchor binding;
C	580	8863	PER3	GIG13	3.65	 HS-DC:0.73 HS-CX:0.27	8/1662	 MPHOSPH9 CAMSAP1 AHR NPAS4 SLC4A5 SIM1 NCOA3 NCOA1	 transcription; regulation of transcription, DNA-dependent; signal transduction; rhythmic process;	 nucleus;	 signal transducer activity;
C	581	57646	USP28	KIAA1515	3.63	 HS-DC:1.00	9/1662	 AKAP9 CIT CPS1 DNAH9 ACACA ACACB PC MCCC1 CAD	 ubiquitin-dependent protein catabolic process; ubiquitin cycle;	na	 ubiquitin thiolesterase activity; cysteine-type peptidase activity;
C	582	7223	TRPC4	HTRP4 MGC119570 MGC119571 MGC119572 MGC119573 TRP4	3.62	 CE-LC:0.41 CE-YH:0.27 HS-LC:0.20 HS-DC:0.12	7/1662	 CLTC NLRP9 ITPR1 ITPR2 EXOC4 ACTN4 ACTN2	 ion transport; calcium ion transport;	 plasma membrane; membrane; integral to membrane; cortical cytoskeleton;	 receptor activity; ion channel activity; calcium channel activity; calcium ion binding; protein binding; store-operated calcium channel activity;
C	583	51332	SPTBN5	BSPECV HUBSPECV HUSPECV	3.62	 CE-CC:0.45 HS-DC:0.25 CE-GT:0.18 DM-PI:0.12	22/1662	 EPHA2 ELAVL1 ELAVL4 EPHA3 EPHA5 EPHB3 EPHB6 PSD3 CRB1 TIAM2 GLI2 GLI3 GOLGB1 POLR2A ARHGAP21 SPTBN1 SPTBN2 TGFBR2 TIAM1 CACNA1A CACNA1B AKAP6	 actin cytoskeleton organization and biogenesis; barbed-end actin filament capping;	 cytoskeleton; spectrin; membrane;	 actin binding;
C	584	477	ATP1A2	FHM2 MGC59864 MHP2	3.62	 CE-CX:0.94 DM-PI:0.06	10/1662	 HIPK3 IMMT ATXN2L HDLBP ACACA HSPA5 NF2 PABPC3 POLR2A SMAP1	 neurotransmitter uptake; transport; potassium ion transport; sodium ion transport; regulation of striated muscle contraction; metabolic process; monovalent inorganic cation transport; ATP hydrolysis coupled proton transport; sperm motility; hydrogen ion homeostasis;	 cytoplasm; microsome; plasma membrane; sodium:potassium-exchanging ATPase complex; membrane; integral to membrane;	 nucleotide binding; magnesium ion binding; sodium:potassium-exchanging ATPase activity; ATP binding; monovalent inorganic cation transporter activity; ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism; hydrolase activity; hydrolase activity, acting on acid anhydrides, catalyzing transmembrane movement of substances; potassium ion binding; sodium ion binding;
C	585	4661	MYT1	C20orf36 MTF1 MYTI PLPB1	3.61	 HS-CC:0.70 HS-CX:0.30	3/1662	 MYT1L SLC24A1 OTOF	 transcription; regulation of transcription, DNA-dependent; multicellular organismal development; nervous system development; cell differentiation;	 nucleus;	 transcription factor activity; protein binding; zinc ion binding; metal ion binding;
C	586	91653	BOC	na	3.61	 HS-LC:0.60 HS-DC:0.32 HS-CX:0.09	5/1662	 CDH2 CDON PAPPA2 SCNN1A TRPM2	 cell adhesion; positive regulation of myoblast differentiation;	 membrane; integral to membrane;	 protein binding;
C	587	9139	CBFA2T2	DKFZp313F2116 EHT MTGR1 ZMYND3	3.60	 HS-LC:0.76 HS-CX:0.15 HS-DC:0.08	10/1662	 TOPBP1 ATN1 ZMYND8 SIN3A ZNF638 IKBKB RERE RUNX1 NCOR1 NCOR2	 regulation of transcription, DNA-dependent; cell proliferation;	 nucleus;	 transcription factor activity; transcription cofactor activity; zinc ion binding; metal ion binding;
C	588	286077	FAM83H	FLJ46072	3.60	 HS-CX:0.60 HS-DC:0.40	11/1662	 ATN1 DSP ELF3 SCRIB RUSC1 SHANK1 KIAA1522 PTPRF BRD2 SCNN1A TNKS1BP1	na	na	na
C	589	6579	SLCO1A2	na	3.59	 HS-CC:0.65 HS-CX:0.35	3/1662	 CDH18 CNTNAP2 SLCO1B3	 transport; ion transport; organic anion transport;	 membrane; integral to membrane;	 transporter activity; organic anion transporter activity;
C	590	4863	NPAT	E14	3.59	 HS-CC:0.50 HS-LC:0.26 HS-DC:0.24	3/1662	 CREBBP ATM OFD1	na	 nucleus;	na
C	591	1910	EDNRB	ABCDS ETB ETRB HSCR HSCR2	3.59	 HS-CX:0.60 HS-LC:0.40	10/1662	 GNA13 CIT DZIP1 RHOB NOS3 PAH PLEKHA5 TEX2 KIAA1522 SCNN1A	 neural crest cell migration; regulation of pH; negative regulation of adenylate cyclase activity; G-protein signaling, coupled to IP3 second messenger (phospholipase C activating); peripheral nervous system development; posterior midgut development; sensory perception of sound; blood pressure regulation; melanocyte differentiation; pigmentation during development;	 plasma membrane; integral to plasma membrane;	 rhodopsin-like receptor activity; endothelin-B receptor activity; receptor activity; protein binding;
C	592	23236	PLCB1	na	3.57	 HS-LC:0.74 DM-PI:0.21 HS-CX:0.05	8/1662	 GLI2 GLI3 ITPR1 PARD6A PRKCD PARD3 PTPRB RGS12	 regulation of progression through cell cycle; lipid metabolic process; intracellular signaling cascade; lipid catabolic process;	 nucleus; cytoplasm;	 phosphoinositide phospholipase C activity; signal transducer activity; calcium ion binding; hydrolase activity;
C	593	4897	NRCAM	KIAA0343 MGC138845 MGC138846	3.57	 HS-LC:0.51 DM-PI:0.26 HS-GN:0.15 HS-CX:0.08	13/1662	 DSCAM ERBB2 ERBB3 ERBB4 FGFR3 NFASC MACF1 MAGI3 ANK2 CNTN3 SIPA1L2 PTPRB ROBO2	 neuron migration; axonal fasciculation; synaptogenesis; central nervous system development; cell-cell adhesion; regulation of axon extension; clustering of voltage-gated sodium channels; positive regulation of neuron differentiation;	 integral to plasma membrane; external side of plasma membrane; membrane; neuron projection;	 protein binding; ankyrin binding;
C	594	64783	RBM15	FLJ12479 FLJ21943 MGC119584 OTT OTT1 SPEN	3.57	 HS-CX:0.59 HS-DC:0.35 DM-PI:0.07	11/1662	 DBF4 DIDO1 ZNF800 PSME4 ZCCHC11 PHF3 AHCTF1 GPSM2 JARID2 NUP98 RSRC2	 regulation of transcription;	 nucleus;	 nucleotide binding; RNA binding;
C	595	1785	DNM2	CMTDI1 CMTDIB DYN2 DYNII	3.57	 HS-LC:0.74 CE-GT:0.10 CE-CC:0.09 DM-PI:0.08	9/1662	 CTTN KDR SHANK1 MPP6 ATF7IP PTK2 EPS15L1 ITSN1 USP9Y	 G2/M transition of mitotic cell cycle; endocytosis; signal transduction; positive regulation of apoptosis; regulation of transcription; synaptic vesicle transport;	 cytoplasm; microtubule; postsynaptic membrane;	 nucleotide binding; motor activity; GTPase activity; GTP binding; microtubule binding; transcriptional activator activity; hydrolase activity; enzyme binding;
C	596	2011	MARK2	na	3.57	 HS-GN:0.49 CE-CC:0.32 CE-GT:0.15 HS-LC:0.05	21/1662	 SMC4 SMC2 PARD3B LRGUK DLG1 DLG2 DICER1 MAGI3 SMC1B NFE2L2 PARD6A MPP6 MYO3A PRKCI PARD3 SMC6 SMC1A DYRK3 CUL2 NFE2L3 MAGI2	 protein amino acid phosphorylation; protein kinase cascade; multicellular organismal development; cell differentiation; establishment and/or maintenance of epithelial cell polarity;	 nucleus; microtubule cytoskeleton; membrane; basal cortex;	 nucleotide binding; magnesium ion binding; protein serine/threonine kinase activity; protein binding; ATP binding; kinase activity; transferase activity;
C	597	9187	SLC24A1	HsT17412 KIAA0702 NCKX NCKX1 RODX	3.56	 HS-CX:1.00	11/1662	 ADD1 CAMSAP1 ARID2 CRB1 MAGI3 CNTNAP2 MYT1 KIF15 RBP3 CHD9 OTOF	 ion transport; calcium ion transport; visual perception; response to light intensity; response to stimulus;	 membrane fraction; integral to plasma membrane; membrane; integral to membrane; outer membrane;	 calcium ion binding; calcium, potassium:sodium antiporter activity; symporter activity; antiporter activity;
C	598	22807	IKZF2	HELIOS MGC34330 ZNF1A2 ZNFN1A2	3.56	 SC-CX:1.00	7/1662	 HIPK3 AGL CD2AP GYS1 HK1 PKLR SDHA	 transcription; regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 nucleic acid binding; DNA binding; zinc ion binding; metal ion binding;
C	599	55749	CCAR1	na	3.55	 CE-CX:0.69 HS-DC:0.31	15/1662	 SMC4 ADAM10 TLK2 ATXN2L CLTC DHX9 ACIN1 SF3B1 AHCTF1 PIK3R4 PCF11 SMARCA2 SUPT5H SLTM MYOCD	 apoptosis; cell cycle;	na	 nucleic acid binding;
C	600	3636	INPPL1	SHIP2	3.54	 HS-LC:0.43 HS-CX:0.36 SC-CC:0.13 SC-LC:0.08	10/1662	 SP140 CSF1R MYCBP2 FLNC BLNK HSP90AA1 INSR MET SP100 SYNJ1	 phosphate metabolic process; intracellular signaling cascade;	na	 inositol or phosphatidylinositol phosphatase activity;
C	601	50944	SHANK1	na	3.53	 HS-LC:0.52 HS-DC:0.43 HS-GN:0.05	11/1662	 DNM2 ATN1 MYO16 LPHN2 RUSC1 FAM83H RERE BRD2 RPS6KA2 SPTAN1 TANC1	 cytoskeletal anchoring;	 intracellular; membrane fraction; dendrite;	 protein binding;
C	602	1258	CNGB1	CNCG2 CNCG3L CNGB1B GAR1 GARP RCNC2 RCNCb RCNCbeta	3.53	 CE-CC:0.46 HS-CX:0.26 HS-LC:0.17 CE-GT:0.11	11/1662	 ARID2 CRB1 ABCA4 HRAS KRAS OXR1 TGFBR2 CACNA1A CACNA1B PPFIA2 CADPS	 ion transport; visual perception; phototransduction; photoreceptor cell maintenance;	 membrane fraction; integral to plasma membrane; membrane; intracellular cyclic nucleotide activated cation channel complex;	 nucleotide binding; receptor activity; ion channel activity; intracellular cAMP activated cation channel activity; ligand-gated ion channel activity; cAMP binding;
C	603	10075	HUWE1	na	3.51	 HS-CX:0.82 HS-LC:0.18	21/1662	 CDKN2A TACC3 CENPF POLQ PLK4 ZNF543 PARP1 CSE1L ZNF569 DNMT1 FANCA FOXM1 ASPM ITPR2 MKI67 RFC4 ACTB SEMA4A BUB1 TOP2A TP53	 protein polyubiquitination; ubiquitin cycle; histone ubiquitination; mRNA transport;	 intracellular; nucleus; cytoplasm;	 DNA binding; ubiquitin-protein ligase activity; protein binding; ligase activity;
C	604	8867	SYNJ1	INPP5G	3.50	 CE-CC:0.29 HS-LC:0.27 SC-CC:0.27 SC-LC:0.16 SC-GT:0.01	8/1662	 CLTC CTTN FNBP4 INPPL1 PIK3C3 ITSN1 CACNA1A CACNA1B	 phosphate metabolic process; neurotransmitter transport; synaptic vesicle endocytosis;	 membrane coat;	 RNA binding; inositol or phosphatidylinositol phosphatase activity; phosphoinositide 5-phosphatase activity; inositol-polyphosphate 5-phosphatase activity; hydrolase activity;
C	605	1756	DMD	BMD CMD3B DXS142 DXS164 DXS206 DXS230 DXS239 DXS268 DXS269 DXS270 DXS272	3.49	 HS-DC:0.61 HS-LC:0.17 CE-GT:0.17 CE-CX:0.05	18/1662	 STON1 CREBBP EP300 HECW1 ZZEF1 MAGI3 KRT19 SMURF1 HECW2 TFE3 UTRN CACNA1C CACNA1D CACNA1S ITCH CADPS HERC2 MAGI2	 muscle contraction; cytoskeletal anchoring; striated muscle development; peptide biosynthetic process;	 insoluble fraction; microsome; cytoskeleton; dystrophin-associated glycoprotein complex; sarcolemma; costamere; synapse;	 actin binding; structural molecule activity; structural constituent of cytoskeleton; calcium ion binding; protein binding; zinc ion binding; structural constituent of muscle;
C	606	10964	IFI44L	C1orf29 GS3686	3.47	 HS-CX:0.89 HS-DC:0.11	13/1662	 BTN3A3 SP140 ZNF513 SAMD9L NUP205 DDX58 OAS2 GNL3L RNF213 IFIH1 STAT1 NLRC5 ATP13A4	na	na	na
C	607	8714	ABCC3	na	3.47	 HS-CX:0.50 HS-GN:0.39 CE-CC:0.11	11/1662	 DPYD ARMC3 ABCC1 ABCB1 PLTP DOCK8 EMILIN2 ABCC11 RUNX1 CD163 MRC2	 transport;	 membrane fraction; integral to plasma membrane; membrane; integral to membrane;	 nucleotide binding; transporter activity; ATP binding; organic anion transporter activity; ATPase activity; ATPase activity, coupled to transmembrane movement of substances;
C	608	9360	PPIG	na	3.47	 HS-GN:0.64 HS-LC:0.23 HS-CX:0.13	9/1662	 LRPPRC TLK2 TTBK2 IKBKB JAK3 MAP3K4 MKI67 POLR2A DDX46	 protein folding; RNA splicing;	 nucleus; nucleoplasm;	 peptidyl-prolyl cis-trans isomerase activity; cyclosporin A binding; isomerase activity;
C	609	4926	NUMA1	NUMA	3.47	 HS-LC:0.62 HS-CX:0.38	10/1662	 ARIH2 STAG2 CTNND1 NCOA6 STK36 GPSM2 RAD21 TFE3 SMC1A USP32	 mitotic anaphase; nuclear organization and biogenesis;	 nucleus; spindle microtubule;	 structural molecule activity; protein binding;
