C	1	8969	HIST1H2AG	H2A.1b H2A/p H2AFP pH2A/f	9.58	 SC-MS:0.48 SC-LC:0.15 SC-CX:0.11 SC-CC:0.10 SC-TS:0.06 CE-LC:0.03 SC-YH:0.02 SC-GT:0.02 HS-DC:0.01 CE-CC:0.01	37/1688	 PRPF8 POLR3A CORO1A CSNK2A1 CSTF2 DDX10 EPS15 CORO1C RANBP6 PABPC1 HIST1H2BD H3F3B SLC29A2 HSPA1L HSPA8 NAP1L1 NAP1L2 NSUN2 POLR3B IPO9 RARS2 RBBP7 RFC1 SOS2 BRDT TAF6 TBCE ACTG1 HIRA IPO4 WDR76 HIST1H2AJ DDX18 PRC1 GTF3C3 ACTR8 DDX23	 nucleosome assembly; chromosome organization and biogenesis (sensu Eukaryota);	 nucleosome; nucleus; chromosome;	 DNA binding;
C	529	27330	RPS6KA6	RSK4	3.04	 HS-GN:1.00	6/1688	 MPP7 NSUN2 PPM1B PPM1G SMC3 MAGI1	 protein amino acid phosphorylation; signal transduction; central nervous system development;	na	 nucleotide binding; magnesium ion binding; protein serine/threonine kinase activity; ATP binding; transferase activity;
C	530	3675	ITGA3	na	3.04	 HS-CX:0.26 CE-CC:0.25 CE-GT:0.19 CE-LC:0.11 HS-DC:0.09 DM-PI:0.09	10/1688	 TCIRG1 SEMA4B CORO1A ARHGEF16 PDIA3 ITGA5 ITGB3 MINK1 ITFG3 MAP4K4	 neuron migration; cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway; memory;	 integrin complex; membrane; integral to membrane; basolateral plasma membrane; synaptosome;	 receptor activity; calcium ion binding; protein binding;
C	531	10127	ZNF263	FPM315 ZKSCAN12	3.04	 HS-CX:0.31 SC-LC:0.26 SC-YH:0.17 SC-GT:0.13 HS-DC:0.13	5/1688	 KLF6 ZKSCAN2 SP1 TAF9 TIGD7	 transcription; regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 transcription factor activity; zinc ion binding; transcriptional repressor activity; metal ion binding;
C	532	4862	NPAS2	FLJ23138 MGC71151 MOP4 PASD4	3.04	 HS-DC:0.70 HS-LC:0.20 HS-CX:0.10	6/1688	 FANCC KCNH4 KCNH3 KCNH1 PDE8A RARA	 regulation of transcription, DNA-dependent; signal transduction; central nervous system development; circadian sleep/wake cycle; locomotor rhythm; rhythmic process;	 nucleus;	 transcription factor activity; signal transducer activity;
C	533	57570	TRMT5	KIAA1393 MGC111453 TRM5	3.04	 HS-PG:0.83 SC-GT:0.17	8/1688	 TCIRG1 SEC61A1 ATP6V0A4 EXOSC9 RIOK2 RAD51C STXBP1 CDC6	 tRNA processing;	 chromatin; nucleus;	 DNA binding; methyltransferase activity; tRNA (guanine-N1-)-methyltransferase activity; transferase activity;
C	534	5967	REG1A	ICRF MGC12447 P19 PSP PSPS PSPS1 PTP REG	3.04	 HS-CX:1.00	12/1688	 TCIRG1 CORO1A CPE HMHA1 GBP1 PDIA3 HLA-F MX1 PLS1 PARP14 CFB FMNL1	 positive regulation of cell proliferation;	na	 sugar binding;
C	535	1201	CLN3	BTS MGC102840	3.03	 SC-CX:0.82 HS-CX:0.18	2/1688	 EXO1 CDC6	 regulation of action potential; globoside metabolic process; protein folding; amino acid metabolic process; glucosylceramide metabolic process; galactosylceramide metabolic process; sphingomyelin metabolic process; amino acid transport; receptor-mediated endocytosis; lysosomal lumen acidification; associative learning; arginine transport; membrane organization and biogenesis; macroautophagy; protein processing; protein catabolic process; ionotropic glutamate receptor signaling pathway; neurotransmitter metabolic process; amyloid precursor protein catabolic process; negative regulation of apoptosis; negative regulation of proteolysis; regulation of balance; regulation of cellular pH;	 Golgi membrane; membrane fraction; nucleus; cytoplasm; mitochondrion; lysosome; early endosome; late endosome; endoplasmic reticulum; Golgi apparatus; Golgi stack; Golgi trans face; plasma membrane; caveola; synaptic vesicle; membrane; integral to membrane; integral to endoplasmic reticulum membrane; neuron projection; lipid raft;	 unfolded protein binding;
C	536	55055	ZWILCH	FLJ10036 FLJ16343 KNTC1AP MGC111034 hZwilch	3.03	 HS-CX:1.00	10/1688	 IGF2BP3 KIF5B KPNA2 MCM4 NUSAP1 ANLN IPO9 TMPO SMC3 KIF23	na	 kinetochore;	na
C	537	124857	WFIKKN2	WFIKKNRP	3.03	 HS-DC:1.00	9/1688	 SPINK5 TMEFF2 CPAMD8 KAL1 SMOC2 C6 SPARCL1 RECK UMODL1	na	na	 serine-type endopeptidase inhibitor activity;
C	538	165829	GPR156	GABABL MGC142261 PGR28	3.02	 HS-DC:1.00	4/1688	 GRIN1 GRM3 GRM6 KIF9	 signal transduction; G-protein coupled receptor protein signaling pathway;	 plasma membrane; integral to membrane;	 receptor activity; GABA-B receptor activity;
C	539	4753	NELL2	NRP2	3.01	 HS-DC:1.00	6/1688	 SNED1 BMP1 TLL2 PLXDC2 NRXN3 NRXN2	 cell adhesion;	 extracellular region;	 structural molecule activity; calcium ion binding; protein binding;
C	540	5612	PRKRIR	DAP4 MGC102750 P52rIPK	3.01	 HS-CX:0.40 HS-DC:0.31 HS-LC:0.29	6/1688	 IGF1R KPNA2 EIF2AK2 XPO1 SMC3 ZBED4	 response to stress; signal transduction; negative regulation of cell proliferation;	 nucleus;	 DNA binding; zinc ion binding; metal ion binding; protein dimerization activity;
C	541	23265	EXOC7	na	3.01	 DM-PI:0.36 SC-CC:0.29 SC-GT:0.10 HS-YH:0.10 SC-MS:0.09 HS-CX:0.06	12/1688	 EXOC3 SPECC1L KIF5A KIF5B MYO5A PRKCH MYO5C SREBF2 STXBP1 TXK MZF1 ZC3H14	 exocytosis; protein transport;	 exocyst;	na
C	542	5834	PYGB	MGC9213	3.01	 SC-MS:0.45 SC-CC:0.43 HS-GN:0.12	6/1688	 CHEK1 PGM5 PPP1CA MAPK11 ANP32A COPB2	 carbohydrate metabolic process; glycogen catabolic process;	na	 phosphorylase activity; transferase activity, transferring glycosyl groups; pyridoxal phosphate binding;
C	543	57530	CGN	DKFZp779N1112 FLJ39281 KIAA1319	3.00	 HS-DC:0.42 HS-LC:0.31 HS-GN:0.14 HS-CX:0.14	7/1688	 EPS15 USP25 USP37 RFC1 YWHAZ TJP2 CDH1	na	 tight junction; myosin complex;	 motor activity; actin binding; protein binding;
C	544	6197	RPS6KA3	na	3.00	 HS-GN:0.49 HS-LC:0.41 CE-CX:0.06 CE-YH:0.05	9/1688	 MPP7 GRIN1 GRIN2D NSUN2 PPM1B PPM1G MAPK3 DDX18 MAGI1	 skeletal development; protein amino acid phosphorylation; signal transduction; central nervous system development;	na	 nucleotide binding; magnesium ion binding; protein kinase activity; protein serine/threonine kinase activity; ATP binding; transferase activity;
C	545	10634	GAS2L1	GAR22 MGC17243	2.99	 HS-DC:0.87 HS-CX:0.13	5/1688	 CNN2 TM9SF3 VAV2 ARHGEF7 ARHGEF6	 cell cycle arrest;	 cytoskeleton;	na
C	546	5593	PRKG2	PRKGR2 cGKII	2.98	 HS-GN:1.00	7/1688	 MPP7 NSUN2 PPM1B PPM1G AGGF1 SMC3 MAGI1	 regulation of progression through cell cycle; protein amino acid phosphorylation; signal transduction;	na	 nucleotide binding; protein serine/threonine kinase activity; cGMP-dependent protein kinase activity; ATP binding; transferase activity; cGMP binding;
C	547	7768	ZNF225	MGC119735	2.98	 HS-CX:0.58 DM-PI:0.19 SC-LC:0.10 SC-YH:0.07 SC-GT:0.06	17/1688	 ZNF256 KLF6 ZNF570 ITGA5 ITGB3 MLH1 ZNF667 SP1 TAF9 ZNF85 ZNF117 ZNF208 ZNF223 ZNF232 ZNF556 ZNF700 ZNF432	 transcription; regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 DNA binding; zinc ion binding; metal ion binding;
C	548	6382	SDC1	CD138 SDC SYND1 syndecan	2.98	 HS-CX:0.71 HS-LC:0.29	13/1688	 SEMA3A COL4A2 CYP24A1 HGF IGSF1 NFIB SLIT1 TNNT1 TYR RNF128 CASK MAP7 CDH1	na	 integral to plasma membrane; membrane;	 cytoskeletal protein binding;
C	549	90187	EMILIN3	C20orf130 DKFZp434A2410 EMILIN5 dJ620E11.4	2.98	 HS-DC:0.54 HS-CX:0.46	4/1688	 DGKA BMP1 MEGF10 UMODL1	na	 extracellular matrix (sensu Metazoa); cytoplasm;	na
C	550	3797	KIF3C	na	2.97	 HS-CX:0.69 CE-LC:0.11 HS-LC:0.10 CE-CC:0.09 CE-YH:0.01	14/1688	 MAPKBP1 UNC13A GRM3 NEFM ATP2A2 OPCML PPM1B KIF17 RGS7 STXBP1 AP3B2 LMNB2 PREPL CDC5L	 microtubule-based movement;	 kinesin complex; microtubule;	 nucleotide binding; microtubule motor activity; ATP binding;
C	551	6768	ST14	na	2.97	 DM-PI:0.44 HS-DC:0.44 HS-LC:0.12	8/1688	 AKT3 CHEK1 DYRK1A GPR110 HGF IMPG1 UMODL1 RECQL4	 proteolysis;	 extracellular region; plasma membrane; integral to plasma membrane; extrinsic to plasma membrane;	 serine-type endopeptidase activity;
C	552	5791	PTPRE	na	2.96	 HS-LC:0.76 HS-CX:0.24	8/1688	 DOCK2 FYN KCNA5 MAPK3 PTPRS MICAL1 FMNL1 YES1	 protein amino acid dephosphorylation; transmembrane receptor protein tyrosine phosphatase signaling pathway;	 soluble fraction; cytoplasm; integral to plasma membrane; membrane;	 receptor activity; transmembrane receptor protein tyrosine phosphatase activity; hydrolase activity; protein homodimerization activity;
C	553	8807	IL18RAP	ACPL CDw218b MGC120589 MGC120590	2.96	 HS-DC:0.78 HS-CX:0.22	6/1688	 SLFN13 CCDC28A IGSF1 TLR7 CNTN2 TLR3	 inflammatory response; immune response; cell surface receptor linked signal transduction;	 membrane; integral to membrane;	 receptor activity; transmembrane receptor activity;
C	554	9320	TRIP12	KIAA0045 MGC138849 MGC138850	2.96	 HS-DC:0.60 HS-CX:0.40	5/1688	 SASH1 PARP14 DPP8 ZC3HAV1 ZNF207	 ubiquitin cycle; protein ubiquitination;	 intracellular; cytosol; protein complex;	 ubiquitin-protein ligase activity; binding; ligase activity; thyroid hormone receptor binding;
C	555	6860	SYT4	HsT1192 KIAA1342	2.96	 HS-CX:0.66 SC-LC:0.34	9/1688	 UNC13A SYT10 OPCML RGS7 SYT5 AP3B2 SYT15 SYT3 MAGI1	 transport; neurotransmitter secretion; regulation of calcium ion-dependent exocytosis; synaptic vesicle transport;	 synaptic vesicle; membrane; integral to membrane; neuron projection; synapse; perinuclear region;	 transporter activity; calcium ion binding;
C	556	8776	MTMR1	na	2.95	 HS-DC:0.86 CE-CC:0.14	6/1688	 TBC1D8 TBC1D9 GRAMD1C UCKL1 NSMAF MTMR6	 protein amino acid dephosphorylation; phospholipid dephosphorylation;	 cytoplasm; plasma membrane;	 phosphatidylinositol-3-phosphatase activity; protein serine/threonine phosphatase activity; protein tyrosine phosphatase activity; hydrolase activity;
C	557	197335	WDR90	FLJ36483 FLJ44660 KIAA1924	2.95	 HS-PG:1.00	11/1688	 CORO2B CORO1A WDR64 CORO1C GEMIN5 NWD1 PHIP WDR70 WDR41 RBBP7 COPB2	na	na	na
C	558	1292	COL6A2	DKFZp586E1322 PP3610	2.92	 HS-CX:0.83 HS-LC:0.17	13/1688	 CKMT2 COL1A1 CCDC80 EML1 PHLDB1 LTBP2 MCAM MMP2 NID1 ABCD3 LEPRE1 C1S SPARCL1	 phosphate transport; cell-cell adhesion; extracellular matrix organization and biogenesis;	 collagen; cytoplasm;	 extracellular matrix structural constituent; protein binding, bridging;
C	559	79839	CCDC102B	C18orf14 DKFZp434K1426 DKFZp686I08254 FLJ23594 HsT1731 MGC161726 MGC161728	2.92	 HS-DC:1.00	3/1688	 KIF5B CLIP2 RABEP2	na	na	na
C	560	10752	CHL1	CALL FLJ44930 L1CAM2 MGC132578	2.92	 HS-CC:1.00	1/1688	 NCAM1	 neuron migration; cell adhesion; signal transduction; multicellular organismal development; nervous system development; axon guidance; behavior; cell differentiation; neurite development;	 extracellular matrix (sensu Metazoa); membrane; integral to membrane; dendrite; apical part of cell;	 protein binding;
C	561	284656	EPHA10	FLJ16103 FLJ33655 MGC43817	2.92	 HS-GN:1.00	5/1688	 MPP7 NSUN2 PPM1B PPM1G MAGI1	 protein amino acid phosphorylation; transmembrane receptor protein tyrosine kinase signaling pathway;	 membrane; integral to membrane;	 nucleotide binding; protein-tyrosine kinase activity; receptor activity; ephrin receptor activity; ATP binding; transferase activity;
C	562	598	BCL2L1	na	2.91	 HS-LC:1.00	3/1688	 IKZF3 APAF1 PPP1CA	 anti-apoptosis; negative regulation of survival gene product activity; apoptotic mitochondrial changes; response to radiation; regulation of apoptosis; positive regulation of anti-apoptosis;	 nucleus; mitochondrion; mitochondrial outer membrane; membrane; integral to membrane;	 identical protein binding;
C	563	166815	TIGD2	DKFZp667D1322	2.91	 DM-PI:0.66 HS-DC:0.34	3/1688	 CENPB POGK TIGD7	 regulation of transcription;	 chromosome, pericentric region; nucleus;	 DNA binding;
C	564	1059	CENPB	na	2.91	 DM-PI:0.66 HS-DC:0.34	3/1688	 TIGD2 POGK TIGD7	 regulation of transcription;	 chromosome, pericentric region; nucleus; chromosome;	 DNA binding; chromatin binding; satellite DNA binding;
C	565	65975	STK33	na	2.91	 HS-GN:1.00	5/1688	 MPP7 NSUN2 PPM1B PPM1G MAGI1	 protein amino acid phosphorylation;	na	 nucleotide binding; protein serine/threonine kinase activity; ATP binding; transferase activity;
C	566	8204	NRIP1	RIP140	2.91	 HS-LC:0.81 HS-CX:0.19	2/1688	 GRM3 RARA	 negative regulation of transcription from RNA polymerase II promoter; ovarian follicle rupture; transcription; sequestering of lipid; androgen receptor signaling pathway; ovulation; positive regulation of transcription from RNA polymerase II promoter;	 histone deacetylase complex; nucleus;	 transcription coactivator activity; transcription corepressor activity; receptor binding; estrogen receptor binding; nuclear hormone receptor binding; glucocorticoid receptor binding; histone deacetylase binding; retinoid X receptor binding; androgen receptor binding;
C	567	7225	TRPC6	FLJ11098 FLJ14863 FSGS2 TRP6	2.91	 HS-LC:1.00	3/1688	 FYN ITPR3 MX1	 cation transport; calcium ion transport; elevation of cytosolic calcium ion concentration;	 plasma membrane; integral to membrane;	 ion channel activity; calcium ion binding; protein binding; store-operated calcium channel activity; nonselective cation channel activity;
C	568	7756	ZNF207	DKFZp761N202	2.91	 HS-CX:0.91 CE-YH:0.06 CE-CX:0.04	16/1688	 CSNK2A1 SGOL1 DDX5 KPNA2 MBTPS2 IARS2 PHTF2 RAD51C BMPR2 SRPK2 XPO1 YWHAZ ZNF117 MTMR6 TRIP12 GTF3C3	 regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 nucleic acid binding; transcription factor activity; zinc ion binding; metal ion binding;
C	569	9563	H6PD	DKFZp686A01246 G6PDH GDH MGC87643	2.90	 HS-CX:0.64 HS-GN:0.36	6/1688	 SLC17A2 FGG FMO5 PGD C4BPA RNF128	 carbohydrate metabolic process; glucose metabolic process; pentose-phosphate shunt;	 endoplasmic reticulum; microsome;	 glucose-6-phosphate 1-dehydrogenase activity; oxidoreductase activity; hydrolase activity; 6-phosphogluconolactonase activity; glucose 1-dehydrogenase activity;
C	570	79589	RNF128	FLJ23516 GRAIL	2.90	 HS-DC:0.65 HS-CX:0.35	9/1688	 NAALADL1 SLC17A2 FOLH1 MST1 SDC1 TFRC C4BPA EDEM3 H6PD	 proteolysis; ubiquitin cycle;	 membrane; integral to membrane;	 protein binding; peptidase activity; zinc ion binding; ligase activity; metal ion binding;
C	571	10401	PIAS3	FLJ14651 ZMIZ5	2.90	 SC-LC:0.37 HS-LC:0.28 HS-DC:0.19 DM-PI:0.16	5/1688	 SNW1 JAK2 MITF RALGDS SAFB	 transcription; regulation of transcription, DNA-dependent; ubiquitin cycle; protein sumoylation;	 nucleus;	 nucleic acid binding; transcription corepressor activity; protein binding; zinc ion binding; SUMO ligase activity; metal ion binding;
C	572	9889	ZBED4	na	2.90	 HS-DC:0.88 HS-CX:0.12	3/1688	 KLHDC2 PRKRIR ZMYM1	na	na	 DNA binding; zinc ion binding; metal ion binding; protein dimerization activity;
C	573	3679	ITGA7	FLJ25220	2.90	 CE-CC:0.32 CE-GT:0.24 CE-LC:0.14 DM-PI:0.13 HS-DC:0.12 HS-CX:0.05	6/1688	 ITGA5 ITGB3 MINK1 ITFG3 LDB2 MAP4K4	 cell adhesion; homophilic cell adhesion; cell-matrix adhesion; integrin-mediated signaling pathway; muscle development; regulation of cell shape; blood vessel morphogenesis;	 integrin complex; membrane;	 receptor activity; calcium ion binding; protein binding;
C	574	225689	MAPK15	ERK7 ERK8	2.89	 HS-GN:1.00	10/1688	 MPP7 CSNK1A1 SLC4A1AP NSUN2 PPM1B PPM1G MAPK3 EIF2AK2 MKNK1 EIF2AK3	 protein amino acid autophosphorylation;	 extracellular region; intracellular;	 nucleotide binding; protein serine/threonine kinase activity; MAP kinase activity; ATP binding; transferase activity; SH3 domain binding;
C	575	23335	WDR7	KIAA0541 TRAG	2.89	 HS-PG:0.86 HS-LC:0.14	14/1688	 CORO2B CORO1A WDR64 RAB3GAP1 MAPKBP1 CORO1C GEMIN5 NWD1 PHIP WDR70 WDR41 WDR52 RBBP7 COPB2	na	na	na
C	576	7299	TYR	OCA1A OCAIA	2.89	 HS-CX:0.65 CE-LC:0.23 CE-YH:0.11	13/1688	 CDH13 GPNMB CYP24A1 DCT PHLDA1 SATB2 KAL1 CRIM1 SDC1 CLSPN SLC20A1 TNNT1 CASK	 melanin biosynthetic process from tyrosine; eye pigment biosynthetic process; visual perception; sensory perception of sound; metabolic process; pigmentation;	 cytoplasm; lysosome; Golgi-associated vesicle; membrane; integral to membrane; melanosome; perinuclear region;	 monooxygenase activity; monophenol monooxygenase activity; copper ion binding; protein binding; protein homodimerization activity; metal ion binding; protein heterodimerization activity;
C	577	55930	MYO5C	MGC74969	2.88	 SC-CC:0.30 SC-TS:0.23 SC-MS:0.16 SC-LC:0.16 HS-GN:0.08 DM-PI:0.07	14/1688	 IQGAP2 EPS15 EXOC7 MLH1 MRE11A NFX1 PLS1 ACTA2 ZFYVE20 ACTG1 XPO1 MYH14 CUL3 IQGAP1	na	 myosin complex;	 nucleotide binding; motor activity; actin binding; calmodulin binding; ATP binding;
C	578	7757	ZNF208	PMIDP	2.88	 HS-CX:0.46 DM-PI:0.22 SC-LC:0.14 SC-YH:0.10 SC-GT:0.08	13/1688	 ZNF256 KLF6 ITGA5 ITGB3 MLH1 SP1 TAF9 ZNF85 ZNF117 ZNF223 ZNF225 ZNF232 ZNF556	 transcription; regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 DNA binding; zinc ion binding; metal ion binding;
C	579	1180	CLCN1	CLC1 MGC138361 MGC142055	2.88	 HS-DC:1.00	3/1688	 CD2BP2 ELN ACTL6B	 ion transport; chloride transport; muscle contraction;	 integral to plasma membrane; membrane;	 voltage-gated chloride channel activity; chloride ion binding;
C	580	8439	NSMAF	FAN	2.87	 HS-DC:0.57 HS-CX:0.13 SC-MS:0.12 HS-GN:0.09 SC-CC:0.08	9/1688	 DPP3 TBC1D8 FKBP5 TBC1D9 ANKRD28 HAS3 PEX1 GRAMD1C MTMR1	 ceramide metabolic process; signal transduction;	 soluble fraction; cytoplasm;	 receptor signaling protein activity;
C	581	94134	ARHGAP12	DKFZp779N2050 FLJ10971 FLJ20737 FLJ21785 FLJ45709	2.87	 HS-DC:0.60 SC-GT:0.23 SC-CC:0.17	6/1688	 CDK3 PLEKHA6 MAPK3 MAP2K2 VEPH1 PSD2	 signal transduction;	 intracellular;	 GTPase activator activity;
C	582	57551	TAOK1	FLJ14314 KIAA1361 MAP3K16 MARKK PSK2	2.87	 HS-GN:0.54 CE-CX:0.27 HS-LC:0.12 HS-CX:0.07	11/1688	 MPP7 BRF1 SLC29A2 MARK1 MRE11A NSUN2 PPM1B PPM1G WDR20 MAGI1 IPO13	 protein amino acid phosphorylation;	na	 nucleotide binding; protein serine/threonine kinase activity; ATP binding; transferase activity;
C	583	4594	MUT	MCM	2.86	 HS-CC:1.00	1/1688	 MCM4	 metabolic process; post-embryonic development;	 mitochondrion;	 methylmalonyl-CoA mutase activity; cobalamin binding; metal ion binding; cobalt ion binding;
C	584	83637	ZMIZ2	DKFZp761I2123 KIAA1886 ZIMP7 hZIMP7	2.86	 HS-CX:0.68 HS-DC:0.32	3/1688	 DAXX INTS3 SGIP1	na	 nucleus;	 zinc ion binding; carbohydrate binding; metal ion binding;
C	585	26054	SENP6	FLJ11355 FLJ11887 KIAA0389 KIAA0797 SSP1 SUSP1	2.86	 HS-DC:0.46 HS-LC:0.38 HS-CX:0.16	3/1688	 ARNT PHIP CASQ1	 proteolysis; ubiquitin cycle;	na	 cysteine-type peptidase activity;
C	586	4660	PPP1R12B	MGC131980 MGC87886 MYPT2	2.85	 CE-GT:0.34 CE-CC:0.31 CE-LC:0.13 DM-PI:0.12 CE-YH:0.09	4/1688	 IGF1R PIK3CB MAPK3 MYH14	 regulation of muscle contraction; signal transduction;	na	 enzyme activator activity;
C	587	259217	HSPA12A	FLJ13874 KIAA0417	2.85	 HS-DC:1.00	4/1688	 HYOU1 HSPH1 HSPA1L HSPA8	na	na	 nucleotide binding; ATP binding;
C	588	54861	SNRK	DKFZp779A1866 FLJ20224 HSNFRK KIAA0096	2.85	 HS-GN:0.94 HS-CX:0.06	8/1688	 MPP7 FBXL3 NSUN2 PPM1B PPM1G MAPK3 SMC3 MAGI1	 protein amino acid phosphorylation; myeloid cell differentiation; regulation of neuron apoptosis;	 nucleus;	 nucleotide binding; magnesium ion binding; protein serine/threonine kinase activity; ATP binding; transferase activity;
C	589	7639	ZNF85	HPF4 HTF1 MGC78566	2.84	 HS-CX:0.32 DM-PI:0.29 SC-LC:0.17 SC-YH:0.13 SC-GT:0.10	11/1688	 ZNF197 KLF6 ITGA5 ITGB3 MLH1 ZNF667 SP1 TAF9 ZNF208 ZNF225 ZNF556	 transcription; regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 nucleic acid binding; transcription factor activity; transcription corepressor activity; zinc ion binding; metal ion binding;
C	590	7738	ZNF184	na	2.84	 DM-PI:0.43 SC-LC:0.24 SC-YH:0.18 SC-GT:0.14	6/1688	 KLF6 ITGA5 ITGB3 MLH1 SP1 TAF9	na	na	na
C	591	79874	RABEP2	FLJ23282 FRA	2.83	 HS-DC:1.00	3/1688	 KIF5B SCN8A CCDC102B	 endocytosis; protein transport;	na	 catalytic activity; GTPase activator activity; growth factor activity;
C	592	1209	CLPTM1	na	2.83	 CE-CX:0.95 HS-CX:0.05	18/1688	 CCT7 IGF2BP3 HIPK1 FASN CASC3 PABPC1 GPS1 HSPA8 MRE11A NAP1L1 ATP1A3 ATP2A2 P4HB TARS U2AF1 TUBA1A PABPC4 PUM1	 multicellular organismal development; cell differentiation;	 integral to plasma membrane; membrane;	na
C	593	23162	MAPK8IP3	DKFZp762N1113 FLJ00027 JIP3 JSAP1 KIAA1066 SYD2	2.83	 CE-GT:0.49 CE-CC:0.29 HS-LC:0.21	3/1688	 KIF5A KIF5B MAPK10	 vesicle-mediated transport; regulation of JNK cascade;	 cytoplasm;	 MAP-kinase scaffold activity; kinesin binding; protein kinase binding;
C	594	312	ANXA13	ANX13 ISA MGC150460	2.83	 HS-LC:0.65 HS-CX:0.35	3/1688	 CSPG5 ZFPM2 NEDD4	 cell differentiation;	 plasma membrane;	 calcium ion binding; calcium-dependent phospholipid binding;
C	595	9554	SEC22B	na	2.83	 SC-GT:0.37 SC-LC:0.29 SC-CC:0.22 SC-MS:0.12	5/1688	 SEC31B ASNA1 ATP13A1 TARS COPB2	 ER to Golgi vesicle-mediated transport; protein transport; vesicle-mediated transport;	 endoplasmic reticulum; endoplasmic reticulum membrane; ER-Golgi intermediate compartment; membrane; integral to membrane;	 protein binding;
C	596	2913	GRM3	GLUR3 GPRC1C MGLUR3 mGlu3	2.82	 HS-CX:0.51 HS-DC:0.27 HS-LC:0.22	7/1688	 CDK9 GPR156 GRIP1 LRP12 KIF3C NRIP1 MAP7	 signal transduction; G-protein coupled receptor protein signaling pathway; negative regulation of adenylate cyclase activity; synaptic transmission;	 plasma membrane; integral to plasma membrane; membrane; axon; presynaptic membrane; dendritic spine; postsynaptic membrane;	 group II metabotropic glutamate receptor activity; receptor activity; calcium channel regulator activity; metabotropic glutamate, GABA-B-like receptor activity;
C	597	284434	NWD1	MGC134940	2.82	 HS-PG:0.91 HS-GN:0.09	13/1688	 CORO2B CORO1A WDR64 WDR90 FKBP5 MAPKBP1 WDR7 CORO1C GEMIN5 PHIP WDR70 WDR41 RBBP7	na	na	na
C	598	317	APAF1	CED4	2.81	 HS-LC:0.63 HS-DC:0.19 HS-GN:0.18	3/1688	 NLRP1 FKBP5 BCL2L1	 neural tube closure; multicellular organismal development; nervous system development; caspase activation via cytochrome c; forebrain development; regulation of apoptosis;	 intracellular; soluble fraction; nucleus; cytosol;	 nucleotide binding; ATP binding; caspase activator activity; identical protein binding;
C	599	1823	DSC1	CDHF1 DG2/DG3	2.81	 HS-LC:1.00	3/1688	 DSG2 JUP PKP2	 cell adhesion; homophilic cell adhesion;	 membrane fraction; cytoskeleton; integral to plasma membrane; gap junction; membrane; desmosome;	 calcium ion binding; protein binding;
C	600	8555	CDC14B	CDC14B3 Cdc14B1 Cdc14B2 hCDC14B	2.81	 HS-DC:0.52 DM-PI:0.20 CE-GT:0.11 CE-CC:0.09 SC-CC:0.05 SC-GT:0.04	10/1688	 DLX3 DUSP6 DUSP8 SSH1 PTPN3 PTBP2 RBL2 DUSP27 KIF23 CDC6	 protein amino acid dephosphorylation;	 nucleus;	 protein serine/threonine phosphatase activity; protein tyrosine phosphatase activity; protein tyrosine/serine/threonine phosphatase activity; hydrolase activity;
C	601	27033	ZBTB32	FAXF FAZF Rog TZFP ZNF538	2.80	 HS-CX:0.55 HS-LC:0.45	8/1688	 FANCC FLT4 GATA2 AMIGO3 MST1 ATP2A1 OPCML MASP1	 negative regulation of transcription from RNA polymerase II promoter; transcription; regulation of transcription, DNA-dependent;	 intracellular; nucleus;	 DNA binding; specific RNA polymerase II transcription factor activity; transcription corepressor activity; protein binding; zinc ion binding; metal ion binding;
C	602	55157	DARS2	na	2.80	 HS-DC:0.46 SC-TS:0.41 CE-CX:0.12	2/1688	 POLR3B NARS2	 aspartyl-tRNA aminoacylation;	 cytoplasm; mitochondrion;	 nucleotide binding; nucleic acid binding; aspartate-tRNA ligase activity; ATP binding; ligase activity;
C	603	7224	TRPC5	TRP5	2.80	 HS-LC:0.78 HS-DC:0.22	4/1688	 ITPR3 MX1 MCOLN3 TRPC1	 ion transport; calcium ion transport; nervous system development;	 integral to plasma membrane; membrane;	 ion channel activity; calcium ion binding; protein binding; store-operated calcium channel activity;
C	604	57758	SCUBE2	CEGP1 Cegb1 Cegf1 FLJ16792 FLJ35234 MGC133057	2.79	 HS-DC:0.56 HS-CX:0.19 HS-LC:0.17 DM-PI:0.08	7/1688	 MSI2 TSKU SNED1 POLD1 C1S SCUBE1 PLXDC2	na	na	 calcium ion binding;
C	605	5311	PKD2	APKD2 MGC138466 MGC138468 PC2 PKD4	2.78	 CE-CC:0.42 HS-LC:0.21 CE-GT:0.16 HS-DC:0.14 HS-CX:0.07	6/1688	 CATSPER1 CYP3A7 MYF5 RFX3 TRPC1 ACVR1	 cation transport; calcium ion transport; calcium ion homeostasis; cell cycle arrest; cell-matrix adhesion; JAK-STAT cascade; determination of left/right symmetry; organ morphogenesis; detection of mechanical stimulus during sensory perception;	 plasma membrane; cilium; basal body; actin cytoskeleton; integral to membrane;	 ion channel activity; voltage-gated chloride channel activity; voltage-gated sodium channel activity; calcium ion binding; protein C-terminus binding; cytoskeletal protein binding;
